name,url,standard
The Ridgeway Surgery,http://www.ridgeway-surgery.co.uk/,WCAG2AAA
27 Beaumont Street Medical Practice,https://www.27beaumontstreet.co.uk/,WCAG2AAA
28 Beaumont Street,http://www.28beaumontstreet.co.uk,WCAG2AAA
19 Beaumont Street Surgery,http://www.19beaumontstreet.com/,WCAG2AAA
Appleton Surgery,http://www.malthousesurgery.co.uk,WCAG2AAA
Hedena at Marston Pharmacy,http://www.hedenahealth.co.uk,WCAG2AAA
King Edward Street Medical Practice,http://www.kingedwardst.nhs.uk/,WCAG2AAA
White Horse Medical Practice,http://www.whmp.co.uk,WCAG2AAA
St Clements Surgery,http://www.stclementssurgery.org/,WCAG2AAA
South Oxford Health Centre,http://www.sohc.org.uk,WCAG2AAA
Oxford Brookes Medical Centre,http://www.sbmc.org.uk/,WCAG2AAA
St Bartholomew's Medical Centre,http://www.sbmc.org.uk/,WCAG2AAA
Bartlemas Surgery,http://www.bartlemas.org.uk,WCAG2AAA
Cowley Road Medical Practice,http://www.cowleyroadmedicalpractice.org.uk,WCAG2AAA
Avenue Surgery,http://www.theavenuesurgery.co.uk/,WCAG2AAA
St Peter's Road Surgery,http://www.stpetersroadsurgery.nhs.uk,WCAG2AAA
Barton Surgery,https://www.hedenahealth.co.uk,WCAG2AAA
Bury Knowle Health Centre,https://www.hedenahealth.co.uk,WCAG2AAA
The Castle Medical Centre,http://www.castlemedicalcentre.co.uk,WCAG2AAA
Lapworth Surgery,http://www.lapworthsurgery.co.uk,WCAG2AAA
Winyates Health Centre,http://www.winyateshc.co.uk,WCAG2AAA
Abbey Medical Centre,http://www.abbeymedicalreading.co.uk/,WCAG2AAA
Park Surgery(Cv),http://www.theparksurgery.com/index.aspx,WCAG2AAA
Churchdown Surgery,http://www.churchdownsurgery.co.uk/,WCAG2AAA
Phoenix Cirencester,https://www.phoenixhealthgroup-cirencester.co.uk/,WCAG2AAA
Donnington Medical Partnership,http://www.donningtonhealthcentre.nhs.uk,WCAG2AAA
Brockworth Surgery,http://www.brockworthsurgery.nhs.uk,WCAG2AAA
The Bridge Surgery,http://www.thebridgesurgery.co.uk,WCAG2AAA
Wood Farm Health Centre,https://www.hedenahealth.co.uk,WCAG2AAA
Phoenix Royal Agricultural University,https://www.phoenixhealthgroup-rau.co.uk/,WCAG2AAA
Westrop Medical Practice,http://www.weststropsurgery.co.uk,WCAG2AAA
Temple Cowley Medical Group,http://www.templecowleyhealthcentre.co.uk,WCAG2AAA
Hollow Way Medical Centre,http://www.hollowwaymedicalcentre.co.uk,WCAG2AAA
The Dow Surgery,http://www.dowsurgery.co.uk,WCAG2AAA
Elgar House Surgery,http://www.elgarhousesurgery.co.uk,WCAG2AAA
Hillview Medical Centre,http://www.hillviewmedicalcentre.co.uk,WCAG2AAA
Phoenix Cerney Surgery,https://www.phoenixhealthgroup-southcerney.co.uk/,WCAG2AAA
Tanworth-in-arden Medical Practice,http://www.tiamp.co.uk,WCAG2AAA
Hucclecote Surgery,http://www.hucclecotesurgery.co.uk/,WCAG2AAA
Long Furlong Medical Centre,http://www.longfurlongmedicalcentre.co.uk,WCAG2AAA
The Leys Health Centre,http://www.theleyshealthcentre.co.uk,WCAG2AAA
Brookside Surgery,http://www.theknollsurgery.co.uk/,WCAG2AAA
Malthouse Surgery,http://www.malthousesurgery.co.uk,WCAG2AAA
The Abingdon Surgery,https://www.abingdonsurgery.com,WCAG2AAA
Hadwen Medical Practice,http://www.hadwenmedicalpractice.co.uk,WCAG2AAA
Danetre Medical Practice,http://www.danetremedicalpractice.co.uk/,WCAG2AAA
Morland House Surgery,http://www.morland-house.co.uk/index.html,WCAG2AAA
Abbey House Medical Practice,http://www.ahmp.org.uk/,WCAG2AAA
Branch Surgery,http://www.thewickhealthcentre.co.uk,WCAG2AAA
Lyppard Grange Medical Centre,http://www.severnvalleymedicalpractice.co.uk,WCAG2AAA
St Peter's Surgery,http://www.stmartinsgatesurgery.co.uk,WCAG2AAA
Phoenix Kemble,https://www.phoenixhealthgroup-kemble.co.uk/,WCAG2AAA
Brill Surgery,http://www.trinity-health.co.uk,WCAG2AAA
Monksfield Surgery,http://www.ahmp.org.uk,WCAG2AAA
Dunchurch Surgery,http://www.dunchurchsurgery.warwickshire.nhs.uk/,WCAG2AAA
Hoyland House,http://www.painswicksurgery.nhs.uk,WCAG2AAA
St Martin's Gate Surgery,http://www.stmartinsgatesurgery.co.uk,WCAG2AAA
Greens Norton & Weedon Medical Practice,http://www.gnwmp.co.uk,WCAG2AAA
Dr Potter C M & Partners,https://northwoodandalvechurch.gpsurgery.net/,WCAG2AAA
Stoke Prior Surgery,https://www.davenalhousesurgery.co.uk,WCAG2AAA
Corbett Medical Practice,http://www.corbettmedicalpractice.org.uk,WCAG2AAA
Wychbold Surgery,http://www.stjohnssurgerybromsgrove.nhs.uk,WCAG2AAA
Frithwood Surgery,http://www.frithwoodsurgery.nhs.uk,WCAG2AAA
Spa Medical Practice,http://www.spamedical.co.uk,WCAG2AAA
Salters Medical Practice,http://www.salters.org.uk,WCAG2AAA
New Road Surgery Bromsgrove,http://www.newroadsurgery.com,WCAG2AAA
Berinsfield Health Centre,https://berinsfieldhealthcentre.co.uk/,WCAG2AAA
Davenal House Surgery Partnership,https://www.davenalhousesurgery.co.uk/,WCAG2AAA
St. Johns Surgery,http://www.stjohnssurgerybromsgrove.nhs.uk,WCAG2AAA
Churchfields Surgery,http://www.churchfieldssurgery.co.uk,WCAG2AAA
Minchinhampton Surgery,http://www.minchsurgery.nhs.uk,WCAG2AAA
The Brook Surgery,http://www.watlington-surgeries.nhs.uk/,WCAG2AAA
Phoenix Tetbury,https://phoenixhealthgroup-tetbury.co.uk/,WCAG2AAA
West Haddon Branch Surgery,http://www.crickmedicalpractice.co.uk/,WCAG2AAA
Alrewas Surgery,http://www.alrewassurgery.co.uk,WCAG2AAA
Trent Meadows Medical Practice,https://www.trentmeadowsmedicalpractice.co.uk/,WCAG2AAA
The Yoxall Practice,http://www.yoxallhealthcentre.org.uk,WCAG2AAA
Rosliston Medical Centre,http://www.roslistonmedical.co.uk,WCAG2AAA
Stapenhill Medical Centre,http://www.stapenhillmedical.co.uk,WCAG2AAA
Peel Croft Surgery,http://www.peelcroftsurgery.co.uk/index.aspx,WCAG2AAA
Gordon Street Surgery,http://www.gordonstreetsurgery.co.uk,WCAG2AAA
Bridge Surgery,http://www.bridgesurgery.net/,WCAG2AAA
Carlton Group Practice,http://www.carltonstreet.nhs.uk,WCAG2AAA
Dr Law & Partners,http://www.wetmoreroadsurgery.co.uk,WCAG2AAA
Winshill Medical Centre,http://www.winshillmedicalcentre.co.uk/,WCAG2AAA
Gresleydale Healthcare Centre,http://www.gresleydale.co.uk,WCAG2AAA
The Langton Medical Group Whittington Branch Surgery,http://www.langtonmedicalgroup.co.uk,WCAG2AAA
Newhall Surgery,http://www.newhallsurgery.com,WCAG2AAA
"Horse Fair Practice Group, Armitage Surgery",http://www.horsefairpractice.nhs.uk,WCAG2AAA
Darwin Medical Practice,http://www.darwinmedicalpractice.co.uk,WCAG2AAA
The Langton Medical Group,http://www.langtonmedicalgroup.co.uk,WCAG2AAA
The Tutbury Practice,http://www.tutburypractice.co.uk,WCAG2AAA
Tattersall & Partners (Branch),http://www.doveriverpractice.nhs.uk,WCAG2AAA
Swadlincote Surgery,http://www.swadlincote.gpsurgery.net/,WCAG2AAA
The Westgate Practice,http://www.westgatepractice.co.uk/,WCAG2AAA
Dr Vishnu Parmar,http://www.oversealsurgery.co.uk,WCAG2AAA
Wellbrook Medical Centre,http://www.wellbrookmedical.co.uk,WCAG2AAA
Brereton Surgery,http://www.breretonsurgery.nhs.uk,WCAG2AAA
Dove River,http://www.doveriverpractice.nhs.uk,WCAG2AAA
The Aldergate Med.Pract.,https://www.aldergatemedicalpractice.co.uk,WCAG2AAA
The Hollies Medical Practice,http://www.holliesmedical.co.uk/,WCAG2AAA
Laurel House Surgery,http://www.laurelhousesurgery.co.uk/,WCAG2AAA
Sandy Lane Surgery,http://www.sandylane-surgery.co.uk,WCAG2AAA
The Peel Medical Practice,http://www.peelmedicalpractice.com/,WCAG2AAA
Aelfgar Surgery,http://www.aelfgarsurgery.co.uk,WCAG2AAA
Tri-Links Medical Practice,http://www.tri-linkssurgery.nhs.uk/,WCAG2AAA
"Horse Fair Practice Group, Hillsprings Surgery",http://www.horsefairpractice.nhs.uk,WCAG2AAA
Dr Addison & Partners,http://www.castlemedicalgroup.co.uk,WCAG2AAA
Measham Medical Unit,http://www.meashamdoctors.co.uk/,WCAG2AAA
Boneyhay Surgery,http://www.boneyhaysurgery.co.uk/,WCAG2AAA
Sreehari Branch 1,http://www.tri-linkssurgery.nhs.uk/,WCAG2AAA
Laurel House Surgery (Fazeley Branch),http://www.laurelhousesurgery.co.uk/index.aspx,WCAG2AAA
TRINITY SURGERY,https://www.thetrinitysurgery.co.uk,WCAG2AAA
Burntwood Health & Wellbeing Centre,http://www.burntwoodhealth.co.uk,WCAG2AAA
Balance Street Practice,http://www.balancestreetpractice.co.uk,WCAG2AAA
Wilnecote Surgery (Dr R A Rajput & Partners),https://www.wilnecoteanddosthillsurgeries.co.uk,WCAG2AAA
Polesworth Surgery,http://www.dordonsurgery.co.uk/,WCAG2AAA
Rawnsley Surgery,http://www.rawnsleysurgery.co.uk,WCAG2AAA
Northgate Surgery,http://www.thenorthgatesurgery.co.uk,WCAG2AAA
Trinity Surgery - Wilnecote Branch,https://www.thetrinitysurgery.co.uk,WCAG2AAA
Drs Rajput & Khan,https://www.wilnecoteanddosthillsurgeries.co.uk,WCAG2AAA
Holland Park Surgery,http://www.hollandparksurgery.org.uk,WCAG2AAA
Parkside Medical Practice,http://www.parksidemedicalpractice-bradford.nhs.uk/,WCAG2AAA
Hollybrook Medical Centre,https://www.hollybrookmedicalcentre.co.uk,WCAG2AAA
Dordon & Polesworth Group Practice,http://www.dordonsurgery.co.uk/,WCAG2AAA
Hazeldene House Surgery,http://www.hazeldenehousesurgery.org.uk/,WCAG2AAA
New Road Medical Centre,http://www.newroadmedicalcentre.nhs.uk/,WCAG2AAA
Norton Canes Practice,https://nortoncanespractice.co.uk,WCAG2AAA
Hednesford Valley H/Ctr,http://www.drchandrassurgery-hednesford.nhs.uk,WCAG2AAA
Dr H Choudhary,http://www.heathhayeshealthcentre.nhs.uk/,WCAG2AAA
Mickleover Medical Centre,http://www.mickleovermedicalcentre.co.uk,WCAG2AAA
Sinfin Moor Health Centre,http://www.hollybrookmedicalcentre.co.uk,WCAG2AAA
Mickleover Surgery,http://www.mickleoversurgery.co.uk,WCAG2AAA
Streets Corner Surgery,https://www.streetscornersurgery.nhs.uk/,WCAG2AAA
Moss Street Surgery,http://www.mossstreetsurgery.nhs.uk,WCAG2AAA
Melbourne Medical Centre,http://www.melbournesurgery.co.uk,WCAG2AAA
St John's Medical Centre,http://www.stjohnsmedicalcentrewalsall.nhs.uk,WCAG2AAA
Mere Green Surgery,http://www.mmpmedical.com/,WCAG2AAA
Sutton Coldfield Group Practice - Ley Hill ,http://www.leyhillsurgery.co.uk,WCAG2AAA
The Lanes Medical Centre,http://vernonstreetandthelanes.co.uk,WCAG2AAA
Ashfurlong Medical Center,http://www.manorpracticeashfurlong.co.uk,WCAG2AAA
Sutton Coldfield Group Practice - Tudor ,http://www.tudorpractice.co.uk/,WCAG2AAA
Chellaston Medical Centre,http://www.melbournesurgery.co.uk,WCAG2AAA
VILLAGE SURGERY,http://www.villagesurgeryderby.co.uk./index.aspx,WCAG2AAA
The Colliery Practice,http://www.thecollierypractice.nhs.uk/,WCAG2AAA
Chase Practice,http://www.chasemedicalpractice.nhs.uk/,WCAG2AAA
Dr Rasib & Partners,http://www.drrasibandpartners.nhs.uk,WCAG2AAA
Red Lion Surgery,http://www.redlionsurgery.nhs.uk/,WCAG2AAA
The Colliery Practice (Branch),http://www.thecollierypractice.nhs.uk,WCAG2AAA
Portland Medical Practice,https://www.portlandmedical.co.uk/home,WCAG2AAA
Northgate Medical Centre,http://www.northgatemedicalcentre.co.uk,WCAG2AAA
Dr Hale and Partners,http://www.listerhousesurgery.co.uk,WCAG2AAA
Pear Tree Surgery,http://www.peartreesurgery.nhs.uk,WCAG2AAA
Zein-Elabdin Branch,http://www.thenilepractice.co.uk/,WCAG2AAA
Peartree Medical Centre,http://www.peartreemedicalcentre.nhs.uk,WCAG2AAA
Lister House at Chellaston,http://www.meadowfieldspractice.nhs.uk,WCAG2AAA
The Haven Medical Centre,http://www.havenmedicalcentre.nhs.uk,WCAG2AAA
Charnwood Surgery,http://www.charnwoodsurgery.co.uk,WCAG2AAA
Southfield Way Surgery,http://www.southfieldwaymedicalcentre.nhs.uk,WCAG2AAA
High Street Surgery - Landywood Lane Branch,http://www.highstreetsurgery-cheslynhay.co.uk,WCAG2AAA
Alderwood Medical Practice,http://www.alderwoodmedicalpractice.co.uk,WCAG2AAA
Pear Tree Surgery (Hurley Branch),http://www.peartreesurgery.nhs.uk,WCAG2AAA
Dr Andrew Thornett,http://www.blackwoodhealthcentre.com,WCAG2AAA
"Dr Naik JR & Partners, Streetly Surgery",http://www.oaksmedical.net/,WCAG2AAA
RUSHALL MEDICAL CENTRE,http://www.rushallmedicalcentre.co.uk,WCAG2AAA
Lister House Chellaston,http://www.meadowfieldspractice.nhs.uk,WCAG2AAA
The Vernon Street Medical Centre,http://www.vernonstreetandthelanes.co.uk,WCAG2AAA
The Osmaston Surgery,http://www.osmastonsurgery.co.uk,WCAG2AAA
The Vernon Street Surgery,http://www.parkfarm-medical.net,WCAG2AAA
Derby Urgent Care Centre,http://www.onemedicalgroup.co.uk/derby-urgent-care-centre,WCAG2AAA
WILSON STREET SURGERY,http://www.wilsonstreetsurgery.co.uk,WCAG2AAA
High Street Surgery,http://www.highstreetsurgery.co.uk/,WCAG2AAA
Macklin Street Surgery,http://www.macklinstreetsurgery.co.uk,WCAG2AAA
The Manor Practice,http://www.themanorpractice.co.uk,WCAG2AAA
Sutton Coldfield Group Practice - Vesey ,http://www.veseypractice.co.uk,WCAG2AAA
Lower Farm Health Centre,http://lowerfarmhc.co.uk,WCAG2AAA
The Atherstone Surgery,http://www.atherstonesurgery.co.uk/,WCAG2AAA
Friargate Surgery,http://www.friargatesurgery.co.uk/,WCAG2AAA
Weeping Cross Health Centre,https://www.wxhc.org.uk,WCAG2AAA
The Nile Practice,http://www.thenilepractice.co.uk/,WCAG2AAA
Brook Medical Centre,http://www.brookmedicalcentre.co.uk/,WCAG2AAA
Blakenall Family Practice,http://www.blakenallfamilypractice.nhs.uk/,WCAG2AAA
The Surgery,http://www.drvpatelsurgery.nhs.uk,WCAG2AAA
Dr A. P. Harris & Partners,http://www.alvastonmedicalcentre.nhs.uk/,WCAG2AAA
Sutton Coldfield Group Practice - Sutton Park ,http://www.suttonparksurgery.nhs.uk,WCAG2AAA
Dr S Virmani & Dr G Bedi,http://www.whitwickhealthcentre.co.uk,WCAG2AAA
Dr R M Patel & Dr H Tailor,http://www.lewisandpatelwhc.co.uk,WCAG2AAA
Derwent Medical Centre,http://www.derwentmedicalcentre.co.uk/,WCAG2AAA
Parkfields Surgery,https://www.parkfieldssurgery.co.uk/,WCAG2AAA
The Park Medical Practice,http://www.parkmedicalpractice.com/,WCAG2AAA
Dr Kaul & Partners,http://www.drkaulandgill-hardenhealthcentre.nhs.uk/,WCAG2AAA
Long Lane Surgery,http://www.longlanesurgery.com,WCAG2AAA
Khan Medical Practice,http://www.khanmedical.co.uk,WCAG2AAA
St Mary's Surgery,http://www.stmaryssurgery.co.uk,WCAG2AAA
St Lukes Surgery,http://www.stlukesandbotleysurgery.co.uk,WCAG2AAA
Park Farm Medical Centre,http://www.parkfarm-medical.net,WCAG2AAA
Ashfield Surgery,http://www.ashfieldsurgery.co.uk,WCAG2AAA
Mossley & Dudley Fields Medical Practice,http://www.mossleyanddudleyfields.nhs.uk/,WCAG2AAA
Derwent Valley Medical Practice,http://www.derwentvalleymedicalpractice.co.uk,WCAG2AAA
Broom Leys Surgery,http://broomleyssurgery.co.uk/,WCAG2AAA
Jockey Road Medical Centre,http://www.mmpmedical.com,WCAG2AAA
Kingstanding Circle Surgery,http://www.kingstandingcirclesurgery.co.uk/,WCAG2AAA
Kingsdale and Perry Park Medical Practice,http://www.perryparkandkingsdale.co.uk/,WCAG2AAA
Queslett Medical Centre,http://www.queslettmedicalcentre.nhs.uk/,WCAG2AAA
Manor House Surgery Belton,http://www.beltonsurgery.nhs.uk,WCAG2AAA
Apollo Surgery,http://apollosurgery.co.uk/,WCAG2AAA
Dr Mp Clarke's Practice,http://www.hawthornssurgery.co.uk,WCAG2AAA
COLLINGWOOD FAMILY PRACTICE,http://www.collingwoodfamilypractice.nhs.uk,WCAG2AAA
Lichfield Street Surgery ,http://www.lichfieldstreetsurgery.co.uk,WCAG2AAA
Alton Surgery,http://www.altonsurgery.nhs.uk,WCAG2AAA
Modality Hillcrest Surgery,https://modalitypartnership.nhs.uk/,WCAG2AAA
Mayfield Road Surgery,http://www.chapelstreetmcderby.nhs.uk,WCAG2AAA
Beechdale Centre,http://www.beechdalesurgery.org.uk,WCAG2AAA
The Oaks Medical Centre,http://www.oaksmedical.net/,WCAG2AAA
Sutton Road Surgery,http://www.queenswaysurgery.co.uk/,WCAG2AAA
Back Lane Surgery,http://www.newboldverdonandmarketbosworthmedicalpractice.co.uk/,WCAG2AAA
Sycamore House Medical Centre,http://sycamorehousesurgery.co.uk,WCAG2AAA
Birchills Health Centre,http://www.birchillshc.co.uk,WCAG2AAA
Wolverhampton Road Surgery,http://www.wolverhamptonroadsurgery.nhs.uk,WCAG2AAA
Aylesbury Surgery,http://www.aylesburysurgery.nhs.uk/,WCAG2AAA
Rising Brook,http://www.risingbrooksurgery.nhs.uk,WCAG2AAA
Park Lane Surgery,http://www.stillingtondoctors.co.uk,WCAG2AAA
John Amery Drive Surgery,http://www.wxhc.org.uk,WCAG2AAA
Kingsmount Medical Centre (MMP North East),http://www.mmpmedical.com,WCAG2AAA
Sai Medical Centre,http://www.saimedicalcentreessex.co.uk,WCAG2AAA
Mill Bank Surgery,http://www.millbanksurgery.nhs.uk,WCAG2AAA
Hillcrest Surgery,"http://www.hillcrestsurgery.nhs.uk/welcome,51720.htm",WCAG2AAA
The Dove Medical Practice,http://www.dovesurgery.co.uk/,WCAG2AAA
Dr Mahbub's Surgery,http://drmahbubsurgery.co.uk/,WCAG2AAA
DR ANAND SINHA,http://www.bracestreethealthcentre.nhs.uk/,WCAG2AAA
TADDINGTON ROAD SURGERY,http://wilsonstreetsurgery.co.uk,WCAG2AAA
Great Barr Medical Centre,http://www.greatbarrmedicalcentre.co.uk/,WCAG2AAA
Little London Surgery,http://www.littlelondonsurgery.co.uk/,WCAG2AAA
College Road Surgery,http://www.collegeroadsurgery.co.uk,WCAG2AAA
CASTLE DONINGTON SURGERY,http://www.castledoningtonsurgery.co.uk,WCAG2AAA
Satis House Medical Practice,https://www.satishouse.warwickshire.nhs.uk,WCAG2AAA
New Invention Health Centre,http://www.newinventionhealthcentre.co.uk,WCAG2AAA
Derwent Valley Medical Practice (Branch Site),http://www.derwentvalleymedicalpractice.co.uk,WCAG2AAA
Dr Young & Partners,http://www.chapelstreetmcderby.nhs.uk,WCAG2AAA
Ashbourne Medical Practice,http://www.ashbournemedicalpractice.co.uk/,WCAG2AAA
Castlefields Surgery,http://www.castlefieldssurgery.nhs.uk,WCAG2AAA
The Surgery Clifton Road,http://www.thesurgeryashbourne.co.uk,WCAG2AAA
Ambar Medical Centre,http://www.ambarmedicalcentre.co.uk,WCAG2AAA
Palfrey Health Centre,http://www.palfreyhealthcentre.co.uk,WCAG2AAA
Oakwood Medical Centre,http://www.oakwoodmedicalcentrebarnton.nhs.uk/,WCAG2AAA
Eaton Wood Medical Centre,http://www.mmpmedical.com,WCAG2AAA
The Park Medical Practice ,http://www.parkmedical.org.uk,WCAG2AAA
Stafford Health and Wellbeing,http://www.staffordhealthandwellbeingcentre.nhs.uk,WCAG2AAA
Castle Vale Primary Care Centre,http://www.szsurgery.co.uk/,WCAG2AAA
Pleck Health Centre,http://www.pleckhealthcentre.co.uk/,WCAG2AAA
Dr R Rajcholan ,http://www.ashmoreparkmedicalcentre.nhs.uk,WCAG2AAA
Stroud Practice,http://www.stroudpractice.nhs.uk/,WCAG2AAA
Kingfisher Berkley Practice,https://modalitypartnership.nhs.uk/your-gp-practice/west-midlands/gp/kingfisher-berkley-practice,WCAG2AAA
Tudor Practice Stockland Green,http://www.tudorpracticestocklandgreen.nhs.uk,WCAG2AAA
Dr Roshan Khuroo's Practice,https://www.drkhuroospractice.co.uk,WCAG2AAA
Reservoir Road Surgery,http://www.reservoirroadsurgery.co.uk,WCAG2AAA
Holmcroft Surgery,http://holmcroftsurgery.nhs.uk/,WCAG2AAA
Overdale Medical Practice,http://www.overdalepractice.com,WCAG2AAA
Dr Bilas,http://www.ourpractice.org.uk,WCAG2AAA
Erdington Medical Centre (MMP North),http://www.mmpmedical.com,WCAG2AAA
Parkfield Medical Centre,http://www.parkfieldmedicalcentre.co.uk/,WCAG2AAA
Park House Surgery,http://www.bagshotdoctors.co.uk,WCAG2AAA
Green Lane Surgery ,http://www.greenlaneandsheldonsurgery.co.uk/,WCAG2AAA
Kingsbury Road Surgery,http://www.kingsburyroadsurgery.nhs.uk/,WCAG2AAA
Chancery Lane Surgery,http://chancerylane.warwickshire.nhs.uk/,WCAG2AAA
Chapel End Surgery,http://drchaudhuri.warwickshire.nhs.uk/,WCAG2AAA
Appletree Medical Practice - Little Eaton,http://www.appletreemedical.co.uk,WCAG2AAA
Tower Hill Partnership,http://wwwtowerhillpartnershipmedicalpractice.nhs.uk,WCAG2AAA
Dr Parveen Singh Ghatora,http://www.fieldstreetsurgeryshepshed.co.uk,WCAG2AAA
Firs Surgery,http://www.firssurgery.nhs.uk/index.aspx,WCAG2AAA
Perry Park Surgery,http://www.perryparkandkingsdale.co.uk,WCAG2AAA
Arran Medical Centre,http://www.arranmedicalcentre.co.uk,WCAG2AAA
Appletree Medical Practice,http://www.appletreemedical.co.uk,WCAG2AAA
The Castle Practice,http://www.thecastlepractice.co.uk/,WCAG2AAA
Forest House Surgery,http://www.foresthousesurgeryshepshed.co.uk,WCAG2AAA
Tanhouse Nhs Clinic,http://www.drchitressurgery.nhs.uk/,WCAG2AAA
Newbold Verdon Medical Practice,http://www.newboldandbosworthgps.co.uk/,WCAG2AAA
Lockstown Practice (Fisher Street Branch),http://www.lockstownpractice.co.uk/,WCAG2AAA
Hodge Hill Family Practice,http://www.hodgehillfamilypractice.co.uk,WCAG2AAA
Camp Hill Gp Led Health Centre,http://www.gpledhealthcentre.warwickshire.nhs.uk/home,WCAG2AAA
Galley Common Medical Centre,http://www.springhillmedicalcentre.co.uk/,WCAG2AAA
Chester Road Surgery,https://www.chesterroadsurgerycastlebromwich.nhs.uk,WCAG2AAA
Spring Hill Medical Centre,http://www.springhillmedicalcentre.co.uk/,WCAG2AAA
Hazelwood Group Practice,http://www.hazelwoodgrouppractice.co.uk/,WCAG2AAA
The Surgery Allen Street,http://www.allenstreetclinic.com/,WCAG2AAA
Bucklands End Lane Surgery,http://www.bucklandsendlanesurgery.co.uk,WCAG2AAA
KINGSHURST MEDICAL PRACTICE,http://www.intrahealth.co.uk/surgeries/kingshurst-medical-practice,WCAG2AAA
Lockfield Surgery,http://www.lockfieldsurgery.co.uk/,WCAG2AAA
